index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
f055da4f089cb1e47498a6f4bd947553,2025-10-07T10:45:00Z,'dry soil',www.scientificamerican.com,en,0.0,South Africa’s Coast Is Rising—And Scientists Have a New Explanation Why,"Human water management contributes to sinking land across the globe, and it may also be responsible for an unexpected rise",https://www.scientificamerican.com/article/south-africas-coast-is-rising-and-scientists-have-a-new-explanation-why/,https://static.scientificamerican.com/dam/m/3484c155c01c665e/original/saw1125Adva01.jpg?m=1759773290.456&w=1200,http://web.archive.org/web/20251008003831/https://www.scientificamerican.com/article/south-africas-coast-is-rising-and-scientists-have-a-new-explanation-why/,For decades geologists thought the slow rise of South Africa’s southern coast was driven by forces deep below—buoyant plumes of molten rock ascending through Earth’s mantle and heaving the crust upwa… [+6144 chars],,Südafrikas Küste wächst – und Wissenschaftler haben eine neue Erklärung dafür. Die menschliche Wasserbewirtschaftung trägt weltweit zum Absinken des Landes bei und kann auch für einen unerwarteten Anstieg verantwortlich sein,"South Africa’s Coast Is Rising—And Scientists Have a New Explanation Why. Human water management contributes to sinking land across the globe, and it may also be responsible for an unexpected rise","South Africa's Coast Rising-And Scientists New Explanatio Cur. Humana aqua administratio terram per orbem submergens confert, et potest etiam respondere ad ortum inopinatum",2025-10-24 20:43:20+00:00
c1d0c1447f905caca2c5d7fb0fd68df6,2025-10-14T11:54:29Z,'drought climate change',fortune.com,en,0.0,"‘The color is just not going to be there this year for some hillsides’: Autumn leaf peeping pegged back by drought, climate change","Brad Rippey, USDA meteorologist and author of the drought monitor, says the the Northeast and western U.S. have been hit especially hard.",https://fortune.com/2025/10/14/how-bad-new-england-colorado-foliage-drought-leaf-peeping-season/,"https://fortune.com/img-assets/wp-content/uploads/2025/10/AP25286457085341-e1760442708750.jpg?resize=1200,600",,"Leaf-peeping season has arrived in the Northeast and beyond, but weeks of drought have muted this years autumn colors, and sent leaves fluttering to the ground earlier than usual.Soaking in the fall … [+4424 chars]",,"„An manchen Hängen wird es dieses Jahr einfach keine Farbe geben“: Herbstlaub, der durch Dürre und Klimawandel zurückgedrängt wird. Brad Rippey, USDA-Meteorologe und Autor des Dürremonitors, sagt, dass der Nordosten und der Westen der USA besonders hart getroffen wurden.","‘The color is just not going to be there this year for some hillsides’: Autumn leaf peeping pegged back by drought, climate change. Brad Rippey, USDA meteorologist and author of the drought monitor, says the the Northeast and western U.S. have been hit especially hard.","Item color non solum hoc anno in quibusdam clivis ibi futurus est: folium autumnale depilatum siccitate, mutatione climatis. Brad Rippey, USDA astrologus et auctor siccitatis monitor, dicit Americae septentrionales et occidentales percussum esse maxime durum.",2025-10-24 20:43:20+00:00
81de11c3a1159d160aa7f6ea67cbbc93,2025-10-14T22:25:13Z,'drought weather',www.abc.net.au,en,0.0,Farmers 'on a knife edge' as forecast rain fails to appear,Some Victorian farmers are cutting crops for hay as the drought continues to bite in the nation's south-east.,https://www.abc.net.au/news/2025-10-15/farmers-cutting-crops-for-hay-as-decent-spring-rain-doesnt-come/105884166,https://live-production.wcms.abc-cdn.net.au/7c847dc3c83e9f4c4263b144ecbe76f4?impolicy=wcms_watermark_news&cropH=1701&cropW=3024&xPos=0&yPos=1166&width=862&height=485&imformat=generic,,"Victorian farmers are cutting their crops for hay as the drought continues to bite across south-east Australia.
It's been a terribly dry spring so far in many places, defying the long-term weather f… [+3408 chars]",,"Landwirte stehen auf Messers Schneide, da der vorhergesagte Regen ausbleibt. Einige viktorianische Bauern schneiden Getreide für Heu ab, da die Dürre im Südosten des Landes weiterhin andauert.",Farmers 'on a knife edge' as forecast rain fails to appear. Some Victorian farmers are cutting crops for hay as the drought continues to bite in the nation's south-east.,Agricolae 'in cultro ore' quasi pluviae praesagium non apparent. Nonnulli agricolae Victoriani segetes pro faeno secant sicut siccitas nationis meridiem et orientem pergit mordere.,2025-10-24 20:43:20+00:00
c45c4f532a3cd154e24db703f49b9914,2025-10-22T00:00:00Z,'irrigation',www.nature.com,en,0.0,Compounding future escalation of emissions- and irrigation-induced increases in humid-heat stress,"This study shows that future exposures to moist-heat increase more rapidly than those to dry-heat, and irrigation can further amplify moist-heat-related health risks. Improving irrigation efficiency and cutting emissions are key to reducing water stress and c…",https://www.nature.com/articles/s41467-025-64375-1,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-025-64375-1/MediaObjects/41467_2025_64375_Fig1_HTML.png,,"Projected irrigation techniques share
In this study, we develop a new dataset of Irrigation Techniques Share (ITS) by employing a hydro-economic (HE) conceptual framework30, which classifies countri… [+13637 chars]",,"Verschärft wird die künftige Eskalation des durch Emissionen und Bewässerung verursachten Anstiegs des Feuchtigkeits-Hitze-Stresses. Diese Studie zeigt, dass künftige Belastungen durch feuchte Hitze schneller zunehmen als durch trockene Hitze und dass Bewässerung die mit feuchter Hitze verbundenen Gesundheitsrisiken weiter verstärken kann. Die Verbesserung der Bewässerungseffizienz und die Reduzierung von Emissionen sind der Schlüssel zur Reduzierung von Wasserstress und …","Compounding future escalation of emissions- and irrigation-induced increases in humid-heat stress. This study shows that future exposures to moist-heat increase more rapidly than those to dry-heat, and irrigation can further amplify moist-heat-related health risks. Improving irrigation efficiency and cutting emissions are key to reducing water stress and c…","Novam propagationem emissionum componendo et rigationes inductae in accentus humidi caloris auget. Hoc studium ostendit futuras expositiones ad calorem humidum celerius augeri quam ad siccum calorem, et irrigationes etiam magis posse pericula sanitatis umida-aestus relatas amplificare. Irrigatio efficiendi emendandi et emissiones secandae clavis sunt ad reducendam aquam innixi et c…",2025-10-24 20:43:20+00:00
1552e34df8eabdc5ca1295c43c5bf3ff,2025-10-27T18:23:03Z,'water management',phys.org,en,0.0,Physics-based model can predict floods and improve water management worldwide,"Floods account for up to 40% of weather-related disasters worldwide, and their frequency has more than doubled since 2000, according to a recent report from the United Nations Office for Disaster Risk Reduction. Global flood losses now average $388 billion a …",https://phys.org/news/2025-10-physics-based-worldwide.html,https://scx2.b-cdn.net/gfx/news/2025/ai-powered-model-predi-1.jpg,http://web.archive.org/web/20251101051219/https://phys.org/news/2025-10-physics-based-worldwide.html,"Floods account for up to 40% of weather-related disasters worldwide, and their frequency has more than doubled since 2000, according to a recent report from the United Nations Office for Disaster Ris… [+4993 chars]",,"Physikbasiertes Modell kann Überschwemmungen vorhersagen und das Wassermanagement weltweit verbessern. Laut einem aktuellen Bericht des Büros der Vereinten Nationen für Katastrophenvorsorge sind Überschwemmungen für bis zu 40 % der wetterbedingten Katastrophen weltweit verantwortlich, und ihre Häufigkeit hat sich seit 2000 mehr als verdoppelt. Die weltweiten Überschwemmungsschäden belaufen sich mittlerweile auf durchschnittlich 388 Milliarden US-Dollar pro Jahr.","Physics-based model can predict floods and improve water management worldwide. Floods account for up to 40% of weather-related disasters worldwide, and their frequency has more than doubled since 2000, according to a recent report from the United Nations Office for Disaster Risk Reduction. Global flood losses now average $388 billion a …","Physica-substructio exemplar inundationes praedicere et aquarum administrationem per orbem terrarum emendare potest. Diluvia rationem usque ad 40% clades tempestatum relatas per orbem terrarum, et frequentia eorum plus quam duplicata ab 2000, secundum recentem relationem e Officio Nationum Unitarum pro Disaster Risk Reductione. Global inundatio damna nunc mediocris $ 388 billion a ...",2025-10-24 20:43:20+00:00
94cb1fc9cafeee06111cf043500c50d7,2025-10-29T00:00:00Z,'drought climate change',www.nature.com,en,0.0,Longer growing seasons will not offset growth loss in drought-prone temperate forests of Central-Southeast Europe,This study forecasts intra-annual forest growth towards the end of the 21st century under different scenarios of climate change. It predicts that the extension of the growing season will not be sufficient to compensate for the future drought-induced summer gr…,https://www.nature.com/articles/s41467-025-64568-8,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-025-64568-8/MediaObjects/41467_2025_64568_Fig1_HTML.png,,"<li>Felipe-Lucia, M. R. et al. Multiple forest attributes underpin the supply of multiple ecosystem services. Nat. Commun.9, 4839 (2018).
Article 
 ADS 
 PubMed 
 PubMed Central 

Google Scholar … [+14247 chars]",,"Längere Vegetationsperioden werden den Wachstumsverlust in dürregefährdeten gemäßigten Wäldern Mittel- und Südosteuropas nicht ausgleichen. Diese Studie prognostiziert das jährliche Waldwachstum gegen Ende des 21. Jahrhunderts unter verschiedenen Szenarien des Klimawandels. Es wird prognostiziert, dass die Verlängerung der Vegetationsperiode nicht ausreichen wird, um den künftigen dürrebedingten Sommergrieß auszugleichen.",Longer growing seasons will not offset growth loss in drought-prone temperate forests of Central-Southeast Europe. This study forecasts intra-annual forest growth towards the end of the 21st century under different scenarios of climate change. It predicts that the extension of the growing season will not be sufficient to compensate for the future drought-induced summer gr…,Diutius crescentibus temporibus incrementum detrimentum in siccitate-prone in silvis temperatis Europae Mediae-Meridionalis non erit. Hoc studium praenuntiat incrementum silvarum intra-annuum ad finem saeculi XXI sub diversis missionibus climatis mutatione. Praenuntiat extensionem temporis increscentis non sufficere ad compensandam siccitatem aestatem futuram gr…,2025-10-24 20:43:20+00:00
099a30bb5999a5548a0afd4311a88285,2025-10-09T09:00:00Z,'water management',www.npr.org,en,0.1,"Trump's use of National Guard strays from role as 'minutemen,' military experts say",Military experts say they also worry how these new deployments will affect recruitment and public trust.,https://www.npr.org/2025/10/09/nx-s1-5561991/national-guard-trump-washington-chicago-memphis-oregon,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5823x3275+0+303/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F8d%2F15%2F0cb992024cd7a7a46ed5b22e7643%2Fgettyimages-2238126300.jpg,http://web.archive.org/web/20251010020934/https://www.npr.org/2025/10/09/nx-s1-5561991/national-guard-trump-washington-chicago-memphis-oregon,"Pruning trees, collecting trash, patrolling neighborhoods. These are some of the ways the National Guard has been deployed in recent weeks.
In his second term, President Trump has increasingly sough… [+4433 chars]",,"Trumps Einsatz der Nationalgarde weicht von der Rolle als „Minutemen“ ab, sagen Militärexperten. Militärexperten sagen, sie seien auch besorgt darüber, wie sich diese neuen Einsätze auf die Rekrutierung und das Vertrauen der Öffentlichkeit auswirken würden.","Trump's use of National Guard strays from role as 'minutemen,' military experts say. Military experts say they also worry how these new deployments will affect recruitment and public trust.","Trump usus Nationis Cohortis ab munere ""minutemen"" peritorum militum errat. Periti militares se etiam solliciti esse dicunt quomodo hae novae instituti sunt cooptatione et fide publica afficient.",2025-10-24 20:43:20+00:00
5adc9c2d648213f8f027d5d25a7dc5b2,2025-10-09T12:01:18Z,'water management',www.makeuseof.com,en,0.1,Killing the headphone jack made phones better,All thanks to Apple's bold move.,https://www.makeuseof.com/killing-the-headphone-jack-made-phones-better/,https://static0.makeuseofimages.com/wordpress/wp-content/uploads/2022/10/B20-Headphone-Jack.jpg?w=1600&h=900&fit=crop,http://web.archive.org/web/20251009194511/https://www.makeuseof.com/killing-the-headphone-jack-made-phones-better/,"Smartphones have evolved from thick slabs with plenty of bezels surrounding a tiny screen in the early 2010s to sleeker, lighter slabs with more screen than bezel to hold. They've changed dramaticall… [+4905 chars]",,Durch den Verzicht auf die Kopfhörerbuchse wurden die Telefone besser. Alles dank Apples mutigem Schritt.,Killing the headphone jack made phones better. All thanks to Apple's bold move.,Phones occidere phones Jack fecit melius. Omnes gratias Apple moventur audax.,2025-10-24 20:43:20+00:00
006f4fa71d52b1be2b30e2783f4fb53a,2025-10-09T15:45:49Z,'water management',3dpaws.comet.ucar.edu,en,0.1,3D-Printed Automatic Weather Station,Introduction to the online 3D-PAWS manual,https://3dpaws.comet.ucar.edu,https://3dpaws.comet.ucar.edu/~gitbook/ogimage/hbyfVVes56XRzOo99wCq,http://web.archive.org/web/20250222023853/https://3dpaws.comet.ucar.edu/,"3D-PAWS (3D-Printed Automatic Weather Station) is an international initiative that enables the local construction of reliable, low-cost weather stations using 3D printing and commercially available s… [+4838 chars]",,3D-gedruckte automatische Wetterstation. Einführung in das Online-3D-PAWS-Handbuch,3D-Printed Automatic Weather Station. Introduction to the online 3D-PAWS manual,3D Typis Automatic Tempestas. Introductio ad 3D-PAWS online manual,2025-10-24 20:43:20+00:00
e7cd52857ff4e26477896f284818efbb,2025-10-09T15:56:47Z,'water management',binaryigor.com,en,0.1,Programmer in Wonderland,"There are hundreds and thousands of tools and frameworks out there, often solving the same problems or struggling to explain what the problem they are trying to solve is ... Because of this diversity and how powerful some of these tools are, it often feels li…",https://binaryigor.com/programmer-in-wonderland.html,,http://web.archive.org/web/20251009180204/https://binaryigor.com/programmer-in-wonderland.html,"The Wonderland of Software
The ecosystem of software engineering is vast and it seems to be ever-growing, although recently at a slower pace. There are hundreds and thousands of tools and frameworks… [+9095 chars]",,"Programmierer im Wunderland. Es gibt Hunderte und Tausende von Tools und Frameworks, die oft die gleichen Probleme lösen oder Schwierigkeiten haben, zu erklären, welches Problem sie lösen wollen ... Aufgrund dieser Vielfalt und der Leistungsfähigkeit einiger dieser Tools fühlt es sich oft einfach an.","Programmer in Wonderland. There are hundreds and thousands of tools and frameworks out there, often solving the same problems or struggling to explain what the problem they are trying to solve is ... Because of this diversity and how powerful some of these tools are, it often feels li…","Programmator in Terra Mirabili. Centena et milia instrumenta et compages ibi sunt, saepe problemata eadem solvendo vel conantem exponere quid problema solvere conantur... Propter hanc diversitatem et quam potentes sunt quaedam instrumenta, saepe sentit li...",2025-10-24 20:43:20+00:00
